Customer ID,avg_order_value,time_as_customer,avg_price_item,subscriber_newsletter,uses_coupons,customer_group,affiliation
41896.0,70.0,2,70.0,0,0,Consumer,Student (non-Medical)
41898.0,60.0,-30,60.0,0,0,Consumer,Consumer - Fitness/CrossFit
41900.0,299.0,351,299.0,0,0,Medical 40,Medical - Chiropractor
41901.0,550.0,-30,550.0,0,1,Medical 50,Student (non-Medical)
41902.0,24.99,-30,24.99,0,0,Consumer,Student (non-Medical)
41903.0,40.0,-30,20.0,0,0,Consumer,General - Student
41904.0,45.0,757,7.5,1,0,Medical 50,Medical - Chiropractor
41907.0,475.0,-30,475.0,0,1,Medical 40,Medical - General/Other
41908.0,300.0,289,42.857142857142854,1,0,Medical 40,Medical - Chiropractor
41909.0,40.0,-30,20.0,0,0,Consumer,Student (non-Medical)
41910.0,14.99,-30,14.99,0,0,Consumer,Student (non-Medical)
41911.0,29.98,-30,14.99,0,0,Consumer,Student (non-Medical)
41916.0,107.5,494,10.75,1,1,Medical 50,Medical - Physical Therapist
41917.0,550.0,506,275.0,0,0,Medical 50,Medical - Chiropractor
41919.0,24.0,16,12.0,0,1,Medical 40,Medical - Massage Therapist
41920.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
41922.0,0.0,388,0.0,0,0,Medical 50,Medical - General/Other
41924.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
41925.0,120.0,242,60.0,0,0,Medical 50,Medical - Physical Therapist
41926.0,475.0,0,475.0,0,1,Medical 50,Medical - Athletic Trainer (Certified)
41927.0,550.0,333,550.0,0,1,Medical 50,Student (non-Medical)
41928.0,20.0,0,20.0,0,0,Consumer,Consumer - Using for Pain/Rehab
41929.0,250.0,0,250.0,0,1,Medical 50,Student (non-Medical)
41930.0,250.0,0,250.0,0,1,Medical 50,Medical - Physical Therapist
41931.0,240.0,0,24.0,0,0,Medical 40,Medical - Massage Therapist
41932.0,100.0,526,25.0,1,0,Medical 40,Medical - Chiropractor
41933.0,70.0,479,70.0,1,0,Consumer,Student (non-Medical)
41934.0,250.0,208,250.0,1,1,Medical 50,Student (non-Medical)
41935.0,550.0,0,550.0,0,1,Consumer,Consumer - General Sports
41937.0,550.0,31,550.0,0,1,Medical 50,Medical - General/Other
41938.0,550.0,0,550.0,0,0,Medical 50,Medical - Athletic Trainer (Certified)
41939.0,49.99,0,24.995,0,0,Consumer,Student (non-Medical)
41940.0,29.98,0,14.99,0,0,Consumer,Student (non-Medical)
41941.0,66.0,720,22.0,1,1,Equine Wholesale 40,Equine - Chiropractor
41943.0,550.0,0,550.0,0,0,Medical 50,Medical - Massage Therapist
41944.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
41945.0,550.0,17,550.0,0,1,Medical 50,Medical - Student
41946.0,24.0,473,12.0,1,0,Equine Wholesale 40,Equine - Chiropractor
41947.0,70.0,95,70.0,0,0,Consumer,Student (non-Medical)
41951.0,102.0,29,25.5,0,0,Equine Wholesale 40,Equine - Veterinarian
41952.0,102.0,396,17.0,1,0,Equine Wholesale 40,Equine - Chiropractor
41953.0,299.0,6,299.0,0,0,Equine Wholesale 40,Equine - Chiropractor
41954.0,20.0,29,20.0,0,0,Consumer,Student (non-Medical)
41956.0,94.99,29,47.495,0,1,Consumer,Student (non-Medical)
41957.0,70.0,46,70.0,0,0,Consumer,Student (non-Medical)
41959.0,140.0,297,35.0,1,0,Consumer,Consumer - Using for Pain/Rehab
41960.0,70.0,28,70.0,0,0,Consumer,Student (non-Medical)
41961.0,550.0,38,550.0,0,0,Medical 50,Student (non-Medical)
41962.0,35.0,0,35.0,0,0,Consumer,Student (non-Medical)
41963.0,80.0,0,40.0,0,0,Consumer,Student (non-Medical)
41964.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
41965.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
41966.0,70.0,0,70.0,0,0,Consumer,Consumer - Fitness/CrossFit
41967.0,550.0,36,550.0,0,0,Medical 50,Student (non-Medical)
41968.0,110.0,0,27.5,0,0,Consumer,Student (non-Medical)
41969.0,550.0,0,550.0,0,0,Medical 50,Student (non-Medical)
41970.0,550.0,464,550.0,1,1,Medical 50,Medical - Physical Therapist
41971.0,40.0,14,20.0,0,0,Medical 40,Medical - Physical Therapist
41973.0,138.0,15,69.0,0,0,Medical 40,Medical - General/Other
41974.0,100.0,361,10.0,0,1,Medical 50,Medical - Physical Therapist
41976.0,12.0,42,12.0,0,1,Medical 40,Medical - General/Other
41978.0,35.0,4,17.5,0,0,Equine Wholesale 40,Equine - Veterinarian
41979.0,165.0,640,15.0,0,1,Medical 50,Medical - Chiropractor
41980.0,56.0,450,18.666666666666668,1,0,Medical 50,Medical - General/Other
41981.0,380.0,379,76.0,0,1,Medical 50,Medical - General/Other
41983.0,475.0,0,475.0,0,1,Medical 40,Medical - General/Other
41984.0,60.0,0,60.0,0,0,Consumer,Student (non-Medical)
41986.0,504.0,14,42.0,0,1,Consumer,Medical - Chiropractor
41988.0,60.0,632,20.0,1,1,Medical 40,Medical - Chiropractor
41989.0,216.0,4,18.0,0,0,Equine Wholesale 40,Equine - Veterinarian
41990.0,433.91,137,72.31833333333334,0,0,Medical 50,Medical - Chiropractor
41991.0,24.0,535,12.0,1,1,Medical 40,Medical - Occupational Therapist
41992.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
41993.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
41994.0,80.0,0,40.0,0,0,Consumer,Consumer - Fitness/CrossFit
41996.0,89.95,93,29.983333333333334,0,0,Consumer,Consumer - General Sports
41997.0,36.0,0,12.0,0,0,Medical 40,Medical - General/Other
41998.0,550.0,0,550.0,0,1,Medical 50,Medical - Physical Therapist
42000.0,550.0,0,550.0,0,1,Medical 50,Medical - General/Other
42001.0,78.0,461,19.5,1,0,Retail 40 - Taxable,Retail Fitness - CrossFit Box
42002.0,53.99,5,13.4975,0,1,Medical 40,Medical - General/Other
42003.0,41.98,594,10.495,0,1,Medical 40,Medical - General/Other
42004.0,550.0,0,550.0,0,1,Medical 50,Medical - Athletic Trainer (Certified)
42005.0,36.0,31,12.0,0,0,Retail 40 - Nontaxable,Retailer - General/Other
42006.0,60.0,438,12.0,0,1,Medical 40,Medical - Massage Therapist
42007.0,500.0,674,250.0,1,0,Medical 50,Medical - Chiropractor
42008.0,250.0,408,250.0,1,0,Medical 50,Medical - Massage Therapist
42009.0,96.0,657,12.0,1,0,Medical 40,Medical - Chiropractor
42010.0,691.0,553,230.33333333333334,1,1,Medical 40,Medical - Chiropractor
42011.0,550.0,679,550.0,1,0,Medical 50,Medical - General/Other
42012.0,50.0,325,10.0,0,0,Medical 50,Medical - General/Other
42013.0,219.95,1,9.56304347826087,0,0,Medical 50,Medical - Massage Therapist
42014.0,550.0,171,550.0,0,1,Medical 50,Student (non-Medical)
42015.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42016.0,400.0,651,28.571428571428573,1,1,Medical 50,Medical - Chiropractor
42017.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
42018.0,550.0,306,550.0,0,1,Medical 50,Student (non-Medical)
42019.0,24.0,748,12.0,0,0,Medical 40,Medical - Hospital/Medical Center
42021.0,60.0,264,60.0,1,0,Medical 50,Medical - General/Other
42023.0,20.0,596,20.0,1,0,Consumer,Student (non-Medical)
42024.0,250.0,0,250.0,0,1,Medical 50,Medical - Student
42025.0,24.99,0,24.99,0,0,Consumer,Student (non-Medical)
42026.0,60.0,0,20.0,0,0,Consumer,Student (non-Medical)
42027.0,599.0,0,599.0,0,0,Consumer,Student (non-Medical)
42028.0,550.0,565,550.0,1,0,Medical 50,Medical - Chiropractor
42029.0,0.0,0,0.0,0,0,Equine Wholesale 50,Equine - Veterinarian
42030.0,34.99,0,17.495,0,0,Consumer,Consumer - General Sports
42031.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42032.0,185.0,378,23.125,0,1,Medical 50,Medical - General/Other
42033.0,40.0,0,10.0,0,0,Medical 50,Medical - General/Other
42034.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42035.0,475.0,0,475.0,0,1,Medical 40,Medical - General/Other
42036.0,323.0,331,107.66666666666667,1,0,Medical 40,Medical - Massage Therapist
42037.0,35.0,661,8.75,1,0,Medical 50,Medical - General/Other
42038.0,144.0,0,72.0,0,0,Medical 40,Medical - Chiropractor
42039.0,80.0,0,26.666666666666668,0,0,Consumer,Student (non-Medical)
42040.0,20.0,338,10.0,0,0,Medical 50,Medical - Chiropractor
42041.0,250.0,0,250.0,0,1,Medical 50,Medical - General/Other
42042.0,47.5,0,23.75,1,0,Retail 50 - Nontaxable,Medical - Federal Government
42048.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42049.0,60.0,6,15.0,0,0,Medical 50,Medical - Chiropractor
42050.0,550.0,447,550.0,0,0,Medical 50,Medical - Physical Therapist
42051.0,44.97,0,14.99,0,0,Consumer,Student (non-Medical)
42052.0,90.0,374,10.0,0,1,Medical 50,Medical - Chiropractor
42053.0,485.0,692,242.5,1,1,Medical 50,Medical - Occupational Therapist
42055.0,620.0,0,62.0,0,0,Medical 50,Medical - Physical Therapist
42056.0,36.0,0,12.0,0,0,Medical 40,Medical - Hospital/Medical Center
42057.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
42058.0,140.0,0,70.0,0,0,Consumer,Student (non-Medical)
42060.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42061.0,475.0,180,475.0,0,1,Medical 40,Medical - Physical Therapist
42063.0,299.0,1,299.0,0,0,Medical 40,Medical - General/Other
42064.0,144.0,0,24.0,0,0,Medical 40,Medical - Chiropractor
42065.0,144.0,322,36.0,1,0,Medical 50,Medical - Occupational Therapist
42066.0,550.0,0,550.0,0,1,Medical 50,Medical - Student
42067.0,299.0,7,299.0,0,1,Medical 50,Medical - Physical Therapist
42068.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
42070.0,40.0,536,13.333333333333334,0,0,Medical 50,Medical - Physical Therapist
42071.0,20.0,0,20.0,0,0,Consumer,Consumer - General Sports
42072.0,85.0,0,21.25,0,0,Medical 50,Medical - Occupational Therapist
42073.0,250.0,0,250.0,0,1,Medical 50,Student (non-Medical)
42074.0,299.0,2,299.0,0,0,Medical 40,Medical - General/Other
42075.0,550.0,0,550.0,0,1,Consumer,Consumer - General Sports
42076.0,250.0,0,250.0,0,1,Medical 50,General - Student
42077.0,175.0,311,175.0,1,1,Medical 50,Medical - Massage Therapist
42078.0,22.0,0,22.0,0,0,Consumer,Student (non-Medical)
42079.0,70.0,0,70.0,0,1,Consumer,Student (non-Medical)
42081.0,70.0,89,70.0,0,0,Consumer,Student (non-Medical)
42082.0,599.0,0,599.0,0,0,Consumer,Medical - Federal Government
42083.0,550.0,1,550.0,0,1,Medical 50,Medical - Student
42084.0,70.0,124,70.0,0,1,Consumer,Consumer - Fitness/CrossFit
42085.0,20.0,0,20.0,0,0,Consumer,Consumer - Using for Pain/Rehab
42086.0,70.0,0,70.0,0,0,Consumer,Consumer - Fitness/CrossFit
42087.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42088.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42089.0,80.0,244,20.0,0,0,Consumer,Student (non-Medical)
42090.0,27.0,302,13.5,1,0,Medical 50,Medical - General/Other
42092.0,300.0,504,300.0,0,0,Medical 50,Sponsored Athlete
42093.0,550.0,468,550.0,0,0,Medical 50,Medical - Physical Therapist
42094.0,549.0,133,274.5,0,1,Medical 50,Medical - General/Other
42095.0,120.0,89,60.0,0,0,Medical 50,Medical - Physical Therapist
42097.0,156.0,585,12.0,0,1,Medical 40,Medical - Chiropractor
42098.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
42099.0,270.0,216,10.0,0,0,Consumer,Retailer - General/Other
42100.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
42101.0,20.0,443,10.0,0,0,Medical 50,Medical - General/Other
42102.0,72.0,-36,72.0,0,1,Medical 40,Medical - General/Other
42104.0,0.0,622,0.0,0,0,Medical 40,Medical - Massage Therapist
42105.0,0.0,0,0.0,0,0,Donations,Medical - Federal Government
42106.0,0.0,189,0.0,1,0,Medical 50,Medical - Physical Therapist
42107.0,60.0,12,30.0,0,0,Consumer,Consumer - General Sports
42108.0,360.0,0,180.0,0,0,Medical 50,Student (non-Medical)
42109.0,199.0,525,199.0,1,0,Medical 50,Medical - General/Other
42110.0,0.0,0,0.0,0,0,Retail 40 - Taxable,Retail Fitness - CrossFit Box
42111.0,40.0,251,10.0,1,0,Medical 50,Medical - Physical Therapist
42112.0,250.0,689,250.0,1,0,Medical 50,Medical - Chiropractor
42113.0,80.0,0,20.0,1,0,Medical 40,Medical - Physical Therapist
42114.0,199.0,0,199.0,0,0,Medical 50,Sponsored Athlete
42116.0,550.0,0,550.0,0,1,Medical 50,Medical - Chiropractor
42117.0,60.0,222,20.0,0,0,Consumer,Student (non-Medical)
42118.0,40.0,34,10.0,0,1,Medical 50,Medical - Physical Therapist
42119.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42122.0,20.0,48,20.0,0,0,Consumer,Student (non-Medical)
42124.0,20.0,0,20.0,0,0,Consumer,Consumer - Runner
42128.0,550.0,-37,550.0,0,1,Medical 50,Medical - General/Other
42129.0,0.0,455,0.0,1,0,Medical 50,Medical - General/Other
42130.0,80.0,5,26.666666666666668,0,0,Medical 50,Medical - General/Other
42131.0,40.0,446,20.0,1,0,Consumer,Student (non-Medical)
42132.0,60.0,541,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
42134.0,24.0,0,12.0,0,0,Medical 40,Medical - Chiropractor
42135.0,250.0,627,250.0,1,1,Medical 50,Student (non-Medical)
42137.0,100.0,597,33.333333333333336,1,1,Equine Wholesale 40,Equine - Massage Therapist
42139.0,299.0,561,299.0,0,0,Equine Wholesale 50,Equine - Veterinarian
42140.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Veterinarian
42141.0,432.0,635,12.0,0,0,Medical 40,Medical - Federal Government
42142.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Veterinarian
42143.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Veterinarian
42144.0,299.0,0,299.0,0,0,Medical 40,Medical - General/Other
42145.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Chiropractor
42146.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Chiropractor
42147.0,299.0,0,299.0,0,0,Equine Wholesale 40,Equine - Veterinarian
42148.0,22.0,0,22.0,0,0,Medical 40,Medical - Chiropractor
42149.0,299.0,361,299.0,1,0,Equine Wholesale 40,Medical - Chiropractor
42150.0,324.0,0,162.0,0,0,Equine Wholesale 40,Equine - Veterinarian
42151.0,319.0,292,106.33333333333333,0,0,Equine Wholesale 40,Equine - Veterinarian
42152.0,24.0,214,12.0,1,1,Medical 40,Medical - General/Other
42153.0,475.0,348,475.0,1,1,Medical 50,Medical - Massage Therapist
42154.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42155.0,550.0,0,550.0,0,0,Medical 50,Student (non-Medical)
42156.0,70.0,468,70.0,1,0,Consumer,Student (non-Medical)
42157.0,70.0,0,70.0,0,1,Consumer,Student (non-Medical)
42159.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42160.0,14.99,0,14.99,0,0,Consumer,Student (non-Medical)
42161.0,40.0,296,20.0,1,0,Consumer,Student (non-Medical)
42162.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42163.0,22.0,0,22.0,0,0,Consumer,Student (non-Medical)
42164.0,60.0,0,20.0,0,0,Consumer,Student (non-Medical)
42165.0,40.0,288,20.0,1,0,Consumer,Student (non-Medical)
42166.0,22.0,0,22.0,0,0,Consumer,Student (non-Medical)
42168.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42169.0,108.0,616,36.0,0,0,Medical 40,Medical - Massage Therapist (equine)
42170.0,42.0,685,21.0,1,0,Consumer,Consumer - General Sports
42172.0,140.0,0,70.0,0,0,Consumer,Consumer - Fitness/CrossFit
42173.0,20.0,346,20.0,0,0,Consumer,Student (non-Medical)
42174.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42175.0,550.0,0,550.0,0,1,Medical 50,Medical - Hospital/Medical Center
42176.0,40.0,251,20.0,1,0,Consumer,Student (non-Medical)
42177.0,80.0,305,40.0,1,0,Consumer,Student (non-Medical)
42178.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42179.0,0.0,25,0.0,0,0,Equine Wholesale 40,Equine - Massage Therapist
42185.0,20.0,222,20.0,1,1,Equine Wholesale 50,Equine - Massage Therapist
42188.0,250.0,90,250.0,0,0,Medical 50,Medical - Massage Therapist
42189.0,70.0,174,70.0,1,0,Consumer,Consumer - Fitness/CrossFit
42190.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42192.0,36.0,7,12.0,0,1,Medical 40,Medical - General/Other
42194.0,388.0,687,129.33333333333334,0,0,Medical 50,Medical - Massage Therapist
42196.0,0.0,323,0.0,0,0,Medical 40,Medical - Educational Institution
42198.0,144.0,371,72.0,1,1,Medical 40,Medical - Physical Therapist
42199.0,60.0,4,12.0,0,0,Medical 40,Medical - General/Other
42200.0,234.0,556,19.5,1,1,Equine Wholesale 50,Equine - Veterinarian
42201.0,89.98,368,12.854285714285714,1,0,Medical 40,Medical - General/Other
42202.0,72.0,0,12.0,0,0,Medical 40,Medical - Chiropractor
42203.0,52.0,6,8.666666666666666,0,1,Medical 40,Medical - Massage Therapist
42204.0,40.0,0,20.0,0,0,Consumer,Consumer - Runner
42206.0,60.0,0,60.0,0,0,Medical 40,Medical - Chiropractor
42207.0,29.98,275,9.993333333333334,1,0,Medical 40,Medical - General/Other
42208.0,65.2,477,16.3,0,0,Medical 40,Medical - General/Other
42210.0,84.0,5,42.0,0,1,Medical 40,Medical - General/Other
42212.0,48.0,353,12.0,0,0,Medical 40,Medical - Physical Therapist
42215.0,72.0,6,72.0,0,0,Medical 40,Medical - Massage Therapist
42216.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
42217.0,1650.0,434,550.0,1,1,Medical 50,Medical - Chiropractor
42218.0,12.0,54,12.0,0,0,Medical 40,Medical - General/Other
42219.0,450.0,8,16.666666666666668,0,1,Retail 50 - Nontaxable,Medical - Massage Therapist
42222.0,56.99,222,11.398,0,0,Medical 40,Medical - Physical Therapist
42223.0,299.0,0,299.0,0,0,Medical 40,Medical - Chiropractor
42225.0,78.0,7,15.6,0,1,Equine Wholesale 40,Medical - Chiropractor
42226.0,54.99,0,18.330000000000002,0,0,Consumer,Consumer - Fitness/CrossFit
42227.0,60.0,547,60.0,1,0,Consumer,Student (non-Medical)
42229.0,72.0,669,72.0,0,1,Medical 40,Medical - Chiropractor
42230.0,0.0,0,0.0,0,0,Distributor - Animal - Medical,Equine - Veterinarian
42233.0,40.0,379,20.0,1,0,Consumer,Student (non-Medical)
42234.0,70.0,0,70.0,0,0,Consumer,Consumer - General Sports
42235.0,94.99,99,47.495,0,0,Consumer,Student (non-Medical)
42238.0,550.0,182,550.0,1,0,Medical 50,Consumer - General Sports
42239.0,29.98,0,14.99,0,0,Consumer,Student (non-Medical)
42241.0,550.0,464,550.0,0,1,Medical 40,Medical - Physical Therapist
42242.0,200.0,0,20.0,0,0,Consumer,Medical - Athletic Trainer (Certified)
42243.0,550.0,370,550.0,0,0,Medical 50,Medical - Massage Therapist
42245.0,550.0,219,550.0,1,0,Medical 50,Medical - Chiropractor
42246.0,60.0,0,20.0,0,0,Consumer,Student (non-Medical)
42248.0,60.0,0,60.0,0,0,Consumer,Student (non-Medical)
42249.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
42250.0,60.0,1,60.0,0,0,Medical 50,Medical - General/Other
42251.0,72.0,367,72.0,0,0,Medical 40,Medical - Chiropractor
42252.0,70.0,90,70.0,0,0,Consumer,Student (non-Medical)
42254.0,14.99,0,14.99,0,0,Consumer,Student (non-Medical)
42255.0,648.0,1,108.0,0,0,Medical 40,Medical - Chiropractor
42257.0,120.0,72,60.0,0,0,Medical 40,Medical - Hospital/Medical Center
42258.0,60.0,717,60.0,0,0,Medical 50,Medical - Physical Therapist
42259.0,495.0,0,247.5,0,1,Medical 50,Student (non-Medical)
42260.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42261.0,84.0,403,42.0,1,0,Medical 40,Medical - General/Other
42262.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42263.0,40.0,224,20.0,1,0,Consumer,Student (non-Medical)
42264.0,40.0,448,40.0,1,0,Consumer,Student (non-Medical)
42265.0,20.0,0,20.0,0,0,Consumer,Consumer - Runner
42266.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42269.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42270.0,70.0,-1,70.0,0,0,Consumer,Student (non-Medical)
42272.0,0.0,611,0.0,0,0,Medical 40,Medical - Chiropractor
42273.0,443.0,7,44.3,0,0,Medical 40,Sponsored Athlete
42274.0,40.0,0,20.0,0,0,Consumer,Consumer - Using for Pain/Rehab
42276.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42278.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42279.0,80.0,0,80.0,0,0,Consumer,Retail Fitness - CrossFit Box
42280.0,369.98,224,52.854285714285716,1,1,Medical 40,Medical - Chiropractor
42281.0,550.0,0,550.0,0,0,Medical 50,Medical - Chiropractor
42282.0,60.0,364,20.0,0,0,Consumer,Student (non-Medical)
42283.0,250.0,0,250.0,0,1,Medical 50,Medical - Massage Therapist
42285.0,113.0,572,22.6,1,1,Equine Wholesale 40,Equine - Massage Therapist
42286.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42287.0,550.0,663,550.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
42288.0,550.0,570,550.0,0,0,Medical 50,Medical - Physical Therapist
42289.0,34.99,0,17.495,0,0,Consumer,Student (non-Medical)
42290.0,70.0,0,70.0,0,0,Medical 40,Student (non-Medical)
42291.0,80.0,0,20.0,0,0,Consumer,Student (non-Medical)
42292.0,120.0,0,20.0,0,0,Consumer,Student (non-Medical)
42293.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42294.0,0.0,280,0.0,0,0,Consumer,Student (non-Medical)
42295.0,43.51,662,10.8775,0,0,Consumer,Consumer - Using for Pain/Rehab
42297.0,60.0,0,60.0,0,0,Consumer,Student (non-Medical)
42299.0,89.98,0,17.996000000000002,0,0,Consumer,Student (non-Medical)
42303.0,40.0,0,20.0,0,1,Consumer,Student (non-Medical)
42304.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42305.0,300.0,60,300.0,0,1,Medical 50,Medical - Student
42306.0,500.0,636,33.333333333333336,0,1,Consumer,Consumer - Using for Pain/Rehab
42307.0,140.0,0,70.0,0,1,Consumer,Student (non-Medical)
42308.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42309.0,550.0,254,550.0,0,0,Medical 50,Student (non-Medical)
42311.0,29.98,187,14.99,1,0,Consumer,Student (non-Medical)
42312.0,100.0,235,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
42314.0,550.0,0,550.0,0,0,Medical 50,Medical - Massage Therapist
42315.0,60.0,0,60.0,0,0,Consumer,Student (non-Medical)
42316.0,20.0,0,20.0,0,1,Consumer,Consumer - Using for Pain/Rehab
42317.0,280.0,21,56.0,0,0,Consumer,Student (non-Medical)
42319.0,550.0,0,550.0,0,0,Medical 50,Student (non-Medical)
42320.0,14.99,0,14.99,0,1,Consumer,Medical - Student
42322.0,20.0,95,20.0,0,0,Consumer,Student (non-Medical)
42324.0,24.99,344,24.99,0,0,Consumer,Student (non-Medical)
42325.0,60.0,0,20.0,0,1,Consumer,Consumer - Using for Pain/Rehab
42326.0,80.0,0,40.0,0,1,Consumer,Student (non-Medical)
42327.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42328.0,67.0,620,33.5,0,1,Consumer,Student (non-Medical)
42331.0,70.0,0,70.0,0,1,Consumer,Consumer - Fitness/CrossFit
42333.0,40.0,0,20.0,0,1,Consumer,Student (non-Medical)
42334.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42335.0,34.94,613,17.47,1,1,Consumer,Student (non-Medical)
42336.0,40.0,95,40.0,0,0,Consumer,Student (non-Medical)
42337.0,50.0,488,10.0,0,0,Medical 50,Medical - Chiropractor
42338.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
42340.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42341.0,550.0,332,550.0,0,1,Medical 50,Medical - Student
42342.0,120.0,0,30.0,0,1,Consumer,Consumer - Fitness/CrossFit
42343.0,70.0,0,70.0,0,1,Consumer,Student (non-Medical)
42344.0,110.0,0,36.666666666666664,0,0,Consumer,Student (non-Medical)
42345.0,40.0,0,20.0,0,0,Consumer,Consumer - Fitness/CrossFit
42346.0,60.0,0,60.0,0,1,Consumer,Student (non-Medical)
42347.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42348.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
42349.0,88.0,0,22.0,0,0,Consumer,Student (non-Medical)
42350.0,20.0,0,20.0,0,1,Consumer,Consumer - Using for Pain/Rehab
42352.0,550.0,0,550.0,0,0,Medical 50,Medical - Physical Therapist
42353.0,40.0,0,20.0,0,1,Consumer,Consumer - General Sports
42354.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
42355.0,94.99,632,47.495,0,0,Retail 50 - Taxable,Retail Fitness - CrossFit Box
42356.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
42357.0,45.0,0,45.0,0,1,Consumer, -------
42358.0,130.0,0,65.0,0,1,Consumer,Medical - Physical Therapist
42359.0,70.0,0,70.0,0,1,Consumer,Student (non-Medical)
42360.0,550.0,585,550.0,0,1,Medical 50,Student (non-Medical)
42362.0,341.0,710,113.66666666666667,1,0,Medical 50,Medical - General/Other
42363.0,17.98,679,8.99,1,0,Medical 40,Medical - Chiropractor
42364.0,70.0,496,70.0,0,0,Medical 40,Medical - General/Other
42365.0,550.0,661,550.0,1,1,Medical 50,Student (non-Medical)
42366.0,168.0,0,56.0,0,1,Medical 40,Medical - General/Other
42367.0,550.0,310,550.0,0,0,Medical 50,Student (non-Medical)
42368.0,120.0,703,24.0,1,0,Medical 40,Medical - Massage Therapist
42369.0,216.0,0,72.0,0,1,Medical 40,Medical - Chiropractor
42370.0,550.0,2,550.0,0,0,Medical 50,Medical - General/Other
42371.0,36.0,674,36.0,0,0,Medical 40,Medical - Physical Therapist
42372.0,48.0,172,12.0,1,0,Medical 40,Medical - Physical Therapist
42376.0,144.0,25,72.0,0,1,Medical 40,Medical - General/Other
42377.0,550.0,650,550.0,0,1,FMT Instructors,Medical - General/Other
42379.0,311.0,267,155.5,1,1,Consumer,Medical - General/Other
42380.0,550.0,648,550.0,1,1,Medical 50,Medical - General/Other
42381.0,24.0,310,12.0,1,0,Medical 40,Medical - Massage Therapist
42382.0,36.0,238,12.0,1,1,Medical 40,Medical - Acupuncturist
42384.0,175.0,454,175.0,0,0,Medical 40,Medical - General/Other
42386.0,84.0,333,42.0,0,1,Medical 50,Medical - Chiropractor
42387.0,40.0,0,40.0,0,0,Consumer,Student (non-Medical)
42389.0,0.0,0,0.0,0,0,Equine Wholesale 40,Equine - Chiropractor
42390.0,140.0,668,17.5,1,1,Medical 50,Medical - General/Other
42394.0,70.0,0,70.0,0,0,Consumer,Student (non-Medical)
